epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,run,train/rsl_loss,val/rsl_loss
39,1274.65,0.9208,0.83663,1.18903,0.75832,0.60047,0.67255,0.40999,1.22964,1.23617,1.46181,0.000389875,0.000389875,0.000389875,5_full_ri_yolo,0.00288,0.0
40,1307.07,0.9137,0.83822,1.18667,0.72518,0.63973,0.68862,0.42825,1.20221,1.18708,1.43425,0.000383688,0.000383688,0.000383688,5_full_ri_yolo,0.00566,0.0
41,1339.5,0.91294,0.83661,1.18351,0.74089,0.6143,0.68002,0.41363,1.23192,1.20486,1.45928,0.0003775,0.0003775,0.0003775,5_full_ri_yolo,0.00781,0.0
42,1372.03,0.90671,0.82316,1.17731,0.72246,0.62339,0.67734,0.41419,1.22523,1.20914,1.44346,0.000371313,0.000371313,0.000371313,5_full_ri_yolo,0.0022,0.0
43,1404.61,0.89434,0.8015,1.16837,0.73052,0.61864,0.67973,0.41734,1.21652,1.20633,1.44569,0.000365125,0.000365125,0.000365125,5_full_ri_yolo,0.00307,0.0
44,1437.14,0.88654,0.79779,1.16704,0.72851,0.6183,0.67302,0.41419,1.22641,1.2117,1.46572,0.000358938,0.000358938,0.000358938,5_full_ri_yolo,0.00218,0.0
45,1469.56,0.87212,0.77824,1.15894,0.73632,0.63086,0.68522,0.41671,1.2267,1.18595,1.46511,0.00035275,0.00035275,0.00035275,5_full_ri_yolo,0.00397,0.0
46,1501.95,0.87774,0.77793,1.15949,0.74497,0.60583,0.67609,0.41714,1.22042,1.1959,1.44944,0.000346563,0.000346563,0.000346563,5_full_ri_yolo,0.00171,0.0
47,1534.43,0.86022,0.75225,1.14752,0.73825,0.62634,0.69299,0.4237,1.2308,1.17375,1.46558,0.000340375,0.000340375,0.000340375,5_full_ri_yolo,0.00177,0.0
48,1567.04,0.86198,0.76423,1.14777,0.72933,0.63112,0.6852,0.42193,1.22259,1.16787,1.45699,0.000334188,0.000334188,0.000334188,5_full_ri_yolo,0.00143,0.0
49,1599.43,0.85898,0.75188,1.14799,0.74762,0.6161,0.68584,0.42406,1.22476,1.19089,1.46086,0.000328,0.000328,0.000328,5_full_ri_yolo,0.0007,0.0
50,1631.97,0.84845,0.73478,1.13456,0.73849,0.63412,0.6774,0.41558,1.22329,1.19377,1.46288,0.000321812,0.000321812,0.000321812,5_full_ri_yolo,0.00575,0.0
51,1664.54,0.85256,0.73293,1.1399,0.72345,0.64016,0.69043,0.42785,1.22142,1.16752,1.46425,0.000315625,0.000315625,0.000315625,5_full_ri_yolo,0.0084,0.0
52,1696.99,0.83857,0.72824,1.13365,0.74124,0.62641,0.68769,0.42678,1.21669,1.18687,1.46316,0.000309437,0.000309437,0.000309437,5_full_ri_yolo,0.00273,0.0
53,1729.55,0.83753,0.72916,1.13039,0.73905,0.62538,0.68463,0.42756,1.21478,1.18332,1.4587,0.00030325,0.00030325,0.00030325,5_full_ri_yolo,0.001,0.0
54,1762.1,0.82911,0.71726,1.12895,0.72939,0.63207,0.68093,0.42028,1.23256,1.19247,1.48153,0.000297063,0.000297063,0.000297063,5_full_ri_yolo,0.00098,0.0
55,1794.54,0.81916,0.70335,1.12255,0.77098,0.62135,0.69003,0.42511,1.21638,1.17561,1.45621,0.000290875,0.000290875,0.000290875,5_full_ri_yolo,0.00319,0.0
56,1827.04,0.81805,0.70135,1.11648,0.75528,0.61844,0.68389,0.42096,1.22968,1.19996,1.47306,0.000284688,0.000284688,0.000284688,5_full_ri_yolo,0.0016,0.0
57,1859.35,0.8174,0.6937,1.11747,0.7461,0.62218,0.67989,0.41294,1.24046,1.20412,1.4937,0.0002785,0.0002785,0.0002785,5_full_ri_yolo,0.00131,0.0
58,1891.72,0.80987,0.68234,1.11019,0.77355,0.62061,0.69594,0.42714,1.21977,1.15701,1.46293,0.000272313,0.000272313,0.000272313,5_full_ri_yolo,0.00173,0.0
59,1924.3,0.79729,0.6738,1.1092,0.73941,0.63617,0.68513,0.42087,1.22302,1.16946,1.47737,0.000266125,0.000266125,0.000266125,5_full_ri_yolo,0.00057,0.0
60,1956.64,0.79558,0.67043,1.10134,0.76912,0.61841,0.6854,0.42074,1.22156,1.17587,1.46757,0.000259938,0.000259938,0.000259938,5_full_ri_yolo,0.00234,0.0
61,1989.24,0.78461,0.6621,1.09523,0.74635,0.6232,0.68331,0.42236,1.22857,1.18695,1.47035,0.00025375,0.00025375,0.00025375,5_full_ri_yolo,0.00065,0.0
62,2021.53,0.78412,0.65892,1.0913,0.75634,0.63242,0.69299,0.42839,1.22037,1.15686,1.46896,0.000247563,0.000247563,0.000247563,5_full_ri_yolo,0.00186,0.0
63,2054.05,0.78102,0.65698,1.09732,0.78474,0.61064,0.68532,0.42566,1.21962,1.18773,1.47135,0.000241375,0.000241375,0.000241375,5_full_ri_yolo,0.00126,0.0
64,2086.54,0.77571,0.63711,1.08295,0.75013,0.62702,0.6814,0.42182,1.2185,1.18269,1.47177,0.000235188,0.000235188,0.000235188,5_full_ri_yolo,0.00204,0.0
65,2118.99,0.76464,0.63175,1.08141,0.75882,0.61578,0.68642,0.42218,1.21629,1.17559,1.46529,0.000229,0.000229,0.000229,5_full_ri_yolo,0.00254,0.0
66,2151.57,0.7672,0.63648,1.08095,0.74994,0.62951,0.68318,0.42256,1.22516,1.17387,1.47799,0.000222813,0.000222813,0.000222813,5_full_ri_yolo,0.00329,0.0
67,2183.94,0.758,0.61849,1.07387,0.75503,0.62012,0.68125,0.42055,1.2224,1.18599,1.47273,0.000216625,0.000216625,0.000216625,5_full_ri_yolo,0.00236,0.0
68,2216.56,0.74957,0.6199,1.07128,0.71866,0.64433,0.68546,0.4257,1.21215,1.20302,1.4628,0.000210437,0.000210437,0.000210437,5_full_ri_yolo,0.0013,0.0
69,2249.01,0.75269,0.61507,1.06711,0.72854,0.63097,0.68078,0.42159,1.22186,1.18506,1.46984,0.00020425,0.00020425,0.00020425,5_full_ri_yolo,0.00299,0.0
70,2281.64,0.74563,0.61124,1.07381,0.76702,0.62289,0.6886,0.42708,1.21673,1.18694,1.47797,0.000198063,0.000198063,0.000198063,5_full_ri_yolo,0.00091,0.0
71,2314.2,0.75083,0.60755,1.0689,0.73142,0.65172,0.69368,0.43508,1.21206,1.16437,1.46738,0.000191875,0.000191875,0.000191875,5_full_ri_yolo,0.00152,0.0
72,2346.47,0.73378,0.59919,1.05943,0.75755,0.62453,0.68595,0.42561,1.2265,1.19071,1.48183,0.000185688,0.000185688,0.000185688,5_full_ri_yolo,0.00495,0.0
73,2378.81,0.73386,0.60036,1.06548,0.75796,0.63295,0.69073,0.42901,1.22196,1.18947,1.48022,0.0001795,0.0001795,0.0001795,5_full_ri_yolo,0.00456,0.0
74,2411.28,0.73129,0.58834,1.05883,0.7617,0.63161,0.6856,0.42385,1.2291,1.20036,1.49093,0.000173313,0.000173313,0.000173313,5_full_ri_yolo,0.00208,0.0
75,2443.7,0.73095,0.5975,1.05645,0.73732,0.63745,0.68784,0.43072,1.21602,1.17505,1.47785,0.000167125,0.000167125,0.000167125,5_full_ri_yolo,0.00087,0.0
76,2476.21,0.71891,0.58222,1.05231,0.75453,0.62849,0.69175,0.43195,1.22141,1.19351,1.47313,0.000160938,0.000160938,0.000160938,5_full_ri_yolo,0.0008,0.0
77,2508.63,0.70545,0.57449,1.04854,0.74849,0.6296,0.68807,0.42946,1.21871,1.17752,1.47802,0.00015475,0.00015475,0.00015475,5_full_ri_yolo,0.00365,0.0
78,2541.07,0.71662,0.58018,1.04768,0.77821,0.6176,0.68661,0.42677,1.22079,1.18846,1.48566,0.000148563,0.000148563,0.000148563,5_full_ri_yolo,0.00289,0.0
79,2573.45,0.70908,0.57001,1.04704,0.74158,0.64019,0.68688,0.42799,1.22108,1.18629,1.48637,0.000142375,0.000142375,0.000142375,5_full_ri_yolo,0.00191,0.0
80,2606.08,0.70103,0.56779,1.04196,0.78339,0.61807,0.68581,0.42779,1.21998,1.17976,1.49435,0.000136187,0.000136187,0.000136187,5_full_ri_yolo,0.00257,0.0
81,2642.37,0.69188,0.55708,1.0365,0.76159,0.63937,0.68999,0.43078,1.21764,1.18498,1.48425,0.00013,0.00013,0.00013,5_full_ri_yolo,0.00458,0.0
82,2679.23,0.68903,0.5539,1.03495,0.75716,0.63363,0.6873,0.42983,1.22725,1.18959,1.49406,0.000123812,0.000123812,0.000123812,5_full_ri_yolo,0.00371,0.0
83,2717.43,0.68821,0.5482,1.03059,0.75275,0.64585,0.69191,0.43118,1.22286,1.184,1.4859,0.000117625,0.000117625,0.000117625,5_full_ri_yolo,0.00432,0.0
84,2753.73,0.68298,0.54353,1.02899,0.76295,0.62362,0.68564,0.42667,1.21899,1.1938,1.48988,0.000111438,0.000111438,0.000111438,5_full_ri_yolo,0.00363,0.0
85,2789.32,0.67644,0.53347,1.02525,0.75987,0.63229,0.68753,0.42893,1.22391,1.19465,1.49391,0.00010525,0.00010525,0.00010525,5_full_ri_yolo,0.00288,0.0
86,2824.89,0.67614,0.54254,1.02978,0.7483,0.63427,0.68194,0.42707,1.22049,1.2053,1.49333,9.90625e-05,9.90625e-05,9.90625e-05,5_full_ri_yolo,0.00319,0.0
87,2861.0,0.67577,0.54496,1.02766,0.77123,0.62596,0.69051,0.43094,1.22208,1.19056,1.49401,9.2875e-05,9.2875e-05,9.2875e-05,5_full_ri_yolo,0.0057,0.0
88,2898.31,0.66784,0.53118,1.0257,0.77216,0.62265,0.68826,0.4294,1.22236,1.19092,1.49893,8.66875e-05,8.66875e-05,8.66875e-05,5_full_ri_yolo,0.00377,0.0
89,2932.51,0.65807,0.52817,1.02342,0.75702,0.63161,0.68797,0.42838,1.22659,1.20141,1.50049,8.05e-05,8.05e-05,8.05e-05,5_full_ri_yolo,0.00289,0.0
90,2966.71,0.653,0.51817,1.01704,0.76705,0.63789,0.6919,0.43148,1.22125,1.19422,1.50122,7.43125e-05,7.43125e-05,7.43125e-05,5_full_ri_yolo,0.00318,0.0
91,3012.6,0.61765,0.41771,0.9767,0.75623,0.63396,0.68461,0.4243,1.2329,1.18684,1.51994,6.8125e-05,6.8125e-05,6.8125e-05,5_full_ri_yolo,0.00395,0.0
92,3045.97,0.58601,0.38252,0.95742,0.77002,0.63021,0.69009,0.42747,1.23041,1.17731,1.5156,6.19375e-05,6.19375e-05,6.19375e-05,5_full_ri_yolo,0.00449,0.0
93,3079.34,0.578,0.37523,0.95446,0.76236,0.63278,0.68697,0.42756,1.22681,1.2122,1.51012,5.575e-05,5.575e-05,5.575e-05,5_full_ri_yolo,0.00477,0.0
94,3112.53,0.56918,0.37338,0.94683,0.77502,0.62911,0.68867,0.43039,1.2233,1.19079,1.51099,4.95625e-05,4.95625e-05,4.95625e-05,5_full_ri_yolo,0.00659,0.0
95,3145.91,0.5674,0.3716,0.95093,0.76416,0.6281,0.6907,0.43005,1.2218,1.1956,1.51143,4.3375e-05,4.3375e-05,4.3375e-05,5_full_ri_yolo,0.00634,0.0
96,3179.38,0.55903,0.36212,0.94319,0.77391,0.62378,0.69019,0.43201,1.22086,1.19575,1.50779,3.71875e-05,3.71875e-05,3.71875e-05,5_full_ri_yolo,0.0057,0.0
97,3212.73,0.5543,0.36352,0.94278,0.77081,0.63418,0.69078,0.43128,1.22326,1.19571,1.51726,3.1e-05,3.1e-05,3.1e-05,5_full_ri_yolo,0.00597,0.0
98,3246.14,0.55509,0.36068,0.9441,0.77721,0.62512,0.68962,0.43127,1.22118,1.2066,1.51162,2.48125e-05,2.48125e-05,2.48125e-05,5_full_ri_yolo,0.00496,0.0
99,3279.35,0.54767,0.35872,0.94234,0.76296,0.63515,0.68944,0.43092,1.22002,1.20756,1.51722,1.8625e-05,1.8625e-05,1.8625e-05,5_full_ri_yolo,0.0061,0.0
100,3312.68,0.54386,0.35353,0.936,0.77002,0.62631,0.68989,0.43149,1.22009,1.19634,1.52069,1.24375e-05,1.24375e-05,1.24375e-05,5_full_ri_yolo,0.00565,0.0
