run,epoch,lambda_tv,train/box_loss,train/cls_loss,train/dfl_loss,train/det_loss,train/rsl_loss,weighted_rsl_loss,ratio_rsl_to_box,ratio_rsl_to_det,metrics/mAP50(B),metrics/mAP50-95(B)
e6p__lam-1e-3__s0,64,0.001,0.91246,0.64911,1.08361,2.64518,0.0016,1.6000000000000001e-06,1.7535015233544485e-06,6.048737704050387e-07,0.68478,0.42165
e6p__lam-1e-3__s0,65,0.001,0.90709,0.64074,1.08439,2.63222,0.00095,9.5e-07,1.0473051185659637e-06,3.6091208181686947e-07,0.6875,0.42104
e6p__lam-1e-3__s0,66,0.001,0.9037,0.63943,1.07899,2.62212,0.0016,1.6000000000000001e-06,1.770499059422375e-06,6.10193278721035e-07,0.68264,0.41958
e6p__lam-1e-3__s0,67,0.001,0.89342,0.62589,1.07135,2.5906599999999997,0.00205,2.0500000000000003e-06,2.294553513465112e-06,7.913041464337275e-07,0.68059,0.41625
e6p__lam-1e-3__s0,68,0.001,0.88666,0.6272,1.07229,2.58615,0.00489,4.890000000000001e-06,5.515079060744819e-06,1.8908415985151676e-06,0.6868,0.42295
e6p__lam-1e-3__s0,69,0.001,0.88662,0.61693,1.06622,2.56977,0.00481,4.8100000000000005e-06,5.425097561525796e-06,1.8717628425890256e-06,0.67848,0.41588
e6p__lam-1e-3__s0,70,0.001,0.87115,0.61223,1.06236,2.54574,0.00264,2.64e-06,3.030476955748149e-06,1.0370265620212592e-06,0.68196,0.42091
e6p__lam-1e-3__s0,71,0.001,0.88428,0.61449,1.06066,2.55943,0.00095,9.5e-07,1.074320351020039e-06,3.711763947441423e-07,0.69263,0.42869
e6p__lam-1e-3__s0,72,0.001,0.86414,0.60122,1.05673,2.52209,0.00045,4.5e-07,5.207489527159951e-07,1.7842345039233333e-07,0.69152,0.42642
e6p__lam-1e-3__s0,73,0.001,0.86173,0.60407,1.06077,2.52657,0.00279,2.79e-06,3.237673053044457e-06,1.1042638834467283e-06,0.68592,0.42124
e6p__lam-1e-3__s0,74,0.001,0.85522,0.59089,1.05545,2.50156,0.00132,1.32e-06,1.5434625008769674e-06,5.276707334623196e-07,0.6871,0.42826
e6p__lam-1e-3__s0,75,0.001,0.85447,0.59689,1.04987,2.50123,0.00076,7.6e-07,8.894402378082321e-07,3.038505055512688e-07,0.69516,0.42975
e6p__lam-1e-3__s0,76,0.001,0.84795,0.59012,1.05184,2.48991,0.00055,5.5e-07,6.486231499498792e-07,2.2089151816732333e-07,0.68224,0.42124
e6p__lam-1e-3__s0,77,0.001,0.83475,0.58185,1.04897,2.4655699999999996,0.00103,1.03e-06,1.2339023659778379e-06,4.177532984259219e-07,0.68834,0.42549
e6p__lam-1e-3__s0,78,0.001,0.83898,0.5786,1.04463,2.46221,0.0011,1.1e-06,1.311115878805216e-06,4.467531201644052e-07,0.68798,0.4284
e6p__lam-1e-3__s0,79,0.001,0.83324,0.57183,1.04242,2.4474899999999997,0.00199,1.99e-06,2.3882674859584273e-06,8.130778879586843e-07,0.69105,0.42668
e6p__lam-1e-3__s0,80,0.001,0.82942,0.57584,1.04244,2.4477,0.00149,1.4900000000000001e-06,1.7964360637553953e-06,6.08734730563386e-07,0.69347,0.43035
e6p__lam-1e-3__s0,81,0.001,0.81495,0.55887,1.03476,2.4085799999999997,0.00091,9.1e-07,1.1166329222651696e-06,3.778159745576232e-07,0.69043,0.42803
e6p__lam-1e-3__s0,82,0.001,0.80374,0.56131,1.03059,2.39564,0.00216,2.16e-06,2.6874362355985767e-06,9.016379756557746e-07,0.69519,0.42766
e6p__lam-1e-3__s0,83,0.001,0.8062,0.55047,1.02875,2.38542,0.0013,1.3e-06,1.6125031009675018e-06,5.449774043983869e-07,0.68797,0.42678
e6p__lam-1e-3__s0,84,0.001,0.8062,0.5488,1.03061,2.38561,0.00156,1.56e-06,1.9350037211610023e-06,6.539208001307843e-07,0.69223,0.42863
e6p__lam-1e-3__s0,85,0.001,0.79241,0.53979,1.02146,2.3536599999999996,0.00123,1.23e-06,1.5522267513029874e-06,5.22590348648488e-07,0.69324,0.43019
e6p__lam-1e-3__s0,86,0.001,0.79391,0.54735,1.02834,2.3696,0.00069,6.9e-07,8.691161466664987e-07,2.9118838622552323e-07,0.68912,0.42647
e6p__lam-1e-3__s0,87,0.001,0.79656,0.54818,1.0296,2.37434,0.00061,6.1e-07,7.657929095108968e-07,2.5691350017267956e-07,0.6919,0.4261
e6p__lam-1e-3__s0,88,0.001,0.7873,0.54108,1.02463,2.3530100000000003,0.00131,1.31e-06,1.6639146449892034e-06,5.567337155388204e-07,0.68844,0.42599
e6p__lam-1e-3__s0,89,0.001,0.77533,0.53055,1.02183,2.3277099999999997,0.00166,1.66e-06,2.1410238221144546e-06,7.131472563162938e-07,0.6877,0.426
e6p__lam-1e-3__s0,90,0.001,0.77113,0.52597,1.0157,2.3128,0.00155,1.55e-06,2.01003721810849e-06,6.701833275683154e-07,0.68635,0.4274
e6p__lam-1e-3__s0,91,0.001,0.73242,0.42316,0.97809,2.13367,0.00161,1.61e-06,2.1981922940389396e-06,7.545684196712707e-07,0.66952,0.41479
e6p__lam-1e-3__s0,92,0.001,0.68493,0.38354,0.95586,2.02433,0.00179,1.79e-06,2.6134057494926486e-06,8.842431816946842e-07,0.67915,0.42186
e6p__lam-1e-3__s0,93,0.001,0.68133,0.37834,0.95439,2.01406,0.00375,3.75e-06,5.503940821628286e-06,1.8619107673058398e-06,0.67945,0.42146
e6p__lam-1e-3__s0,94,0.001,0.67218,0.3746,0.9471,1.99388,0.00431,4.309999999999999e-06,6.411972983427058e-06,2.161614540493911e-06,0.68017,0.42367
e6p__lam-1e-3__s0,95,0.001,0.6709,0.37163,0.95016,1.99269,0.00215,2.15e-06,3.204650469518557e-06,1.0789435386337063e-06,0.67979,0.42226
e6p__lam-1e-3__s0,96,0.001,0.66013,0.36375,0.94292,1.9668,0.0032,3.2000000000000003e-06,4.847530031963402e-06,1.6270083384177344e-06,0.68041,0.42254
e6p__lam-1e-3__s0,97,0.001,0.64978,0.3639,0.93991,1.95359,0.00261,2.61e-06,4.0167441287820494e-06,1.3360019246617767e-06,0.6822,0.42502
e6p__lam-1e-3__s0,98,0.001,0.65021,0.36106,0.94107,1.95234,0.00301,3.01e-06,4.629273619292229e-06,1.5417396560025405e-06,0.68445,0.42402
e6p__lam-1e-3__s0,99,0.001,0.64525,0.35976,0.94082,1.94583,0.00295,2.95e-06,4.571871367686943e-06,1.5160625542827484e-06,0.68421,0.42454
e6p__lam-1e-3__s0,100,0.001,0.64347,0.35682,0.93485,1.93514,0.00243,2.43e-06,3.7763998321600077e-06,1.2557231001374576e-06,0.68336,0.42462
e6p__lam-1e-2__s0,1,0.01,1.44011,2.28397,1.39429,5.11837,0.04393,0.0004393,0.0003050461423085736,8.582810543200277e-05,0.59081,0.3558
e6p__lam-1e-2__s0,2,0.01,1.42663,1.69459,1.40597,4.52719,0.02363,0.00023630000000000002,0.00016563509809831563,5.219573289391433e-05,0.50771,0.28556
e6p__lam-1e-2__s0,3,0.01,1.47876,1.72689,1.47386,4.6795100000000005,0.02075,0.0002075,0.00014032026833292759,4.434224950902979e-05,0.45011,0.24495
e6p__lam-1e-2__s0,4,0.01,1.49173,1.72333,1.48651,4.70157,0.01481,0.0001481,9.928070093113365e-05,3.150011591872502e-05,0.48434,0.26055
e6p__lam-1e-2__s0,5,0.01,1.46839,1.64495,1.46065,4.57399,0.00564,5.64e-05,3.840941439263411e-05,1.2330591015721503e-05,0.51708,0.28886
e6p__lam-1e-2__s0,6,0.01,1.45382,1.59652,1.46022,4.51056,0.00114,1.14e-05,7.841410903688215e-06,2.5274023624561027e-06,0.52111,0.28915
